# -b
167.240165	9.157351
166.998441	9.190206
166.909261	9.288773
166.909261	9.288773
# -b
169.549451	5.993817
169.493127	6.014938
169.549451	5.993817
# -b
152.126547	7.115604
152.138281	7.115604
152.126547	7.115604
# -b
153.661377	5.606589
153.717701	5.606589
153.661377	5.606589
153.661377	5.606589
# -b
158.286989	7.005303
158.397290	6.873880
158.277602	6.873880
158.286989	7.005303
158.286989	7.005303
# -b
134.729458	7.664764
134.738845	7.512219
134.595688	7.455895
134.694255	7.655376
134.729458	7.664764
# -b
138.240323	9.584475
138.282566	9.528151
138.240323	9.584475
138.240323	9.584475
# -b
123.368429	10.215773
123.180682	9.725285
123.237006	9.342751
122.903756	9.190206
122.539996	9.528151
122.563465	9.964662
122.563465	9.964662
# -b
125.687102	10.161796
125.687102	9.812118
125.654246	9.943540
# -b
126.018006	9.997518
126.116573	9.790996
126.018006	9.997518
126.018006	9.997518
# -b
123.699333	10.020986
123.490464	9.518763
123.368429	9.856708
123.368429	9.856708
# -b
123.833102	9.844973
123.985647	9.955275
123.985647	9.955275
# -b
124.572355	10.020986
124.548887	9.737019
124.250839	9.593862
123.908201	9.683042
123.833102	9.844973
# -b
125.421910	9.713551
125.499355	9.746406
125.719958	9.561006
126.029740	9.277039
126.316054	8.894505
126.161163	8.587070
126.348910	8.258513
126.447477	7.852510
126.581246	7.324472
126.370031	6.963060
126.271464	6.366964
126.071983	6.995916
125.818525	7.357328
125.576801	7.038159
125.543945	6.488999
125.698836	5.970349
125.344464	5.672301
125.123862	5.904637
124.572355	6.014938
124.131150	6.444409
124.009115	7.017037
124.217983	7.446508
123.699333	7.852510
123.424753	7.566196
123.290983	7.533341
123.082115	7.566196
122.915490	7.336207
122.662032	7.709353
122.385105	7.303351
122.119913	6.906736
122.000224	7.282229
122.152768	7.840776
122.673766	8.127090
123.091503	8.488503
123.478730	8.676249
123.743923	8.061379
124.131150	8.192801
124.593477	8.533093
124.814079	8.960217
125.112128	8.939095
125.466500	9.025928
125.475887	9.333363
125.421910	9.671308
125.421910	9.713551
# -b
121.833599	6.632156
122.253682	6.643890
122.000224	6.432675
121.833599	6.632156
# -b
120.951189	5.871781
121.106080	6.036060
121.425250	5.949227
121.049756	5.860047
120.951189	5.871781
# -b
119.967865	5.186506
120.254179	5.144263
120.134490	5.099673
# -b
121.115467	1.325962
121.446371	1.302493
121.735032	1.081891
122.152768	1.103013
122.584586	1.025567
122.861513	0.882410
123.246394	0.980977
123.788513	0.903532
124.274307	1.058423
124.692044	1.436263
125.135596	1.713190
125.189573	1.370552
124.804692	0.882410
124.262573	0.361413
123.556176	0.305089
122.903756	0.492835
122.363984	0.483448
121.767887	0.492835
121.368926	0.516304
120.906599	0.427124
120.331624	0.272233
120.188467	0.028162
# -b
119.956131	0.471714
120.265913	0.903532
120.608551	0.816699
120.927721	1.302493
121.115467	1.325962
# -b
125.433644	3.717387
125.576801	3.541374
125.543945	3.541374
125.433644	3.717387
# -b
126.768993	4.536432
126.867560	4.348685
126.822970	4.027169
126.768993	4.536432
126.768993	4.536432
# -b
128.557282	2.654271
128.667583	2.433668
128.611259	2.201331
128.303823	2.189597
128.381269	2.555703
128.500957	2.654271
# -b
127.937717	2.222453
128.026897	2.112152
127.862618	1.846959
128.026897	1.415142
127.785173	1.025567
127.794560	0.849554
128.148932	1.248516
128.601871	1.525443
128.723907	1.093625
128.324945	0.804964
128.634727	0.549159
128.834208	0.260499
128.226378	0.406002
127.928330	0.061018
127.928330	0.061018
# -b
127.749970	-0.269886
127.597426	0.537425
127.475391	0.992711
127.419066	1.347083
127.651403	1.957260
127.937717	2.222453
# -b
109.965654	1.835225
110.329413	1.769514
110.660317	1.680334
111.080400	1.602888
111.157846	1.736658
111.223557	1.957260
111.268147	2.245921
111.455894	2.356222
111.479362	2.588559
111.643641	2.842017
111.920567	2.919463
112.084846	2.964053
112.185760	2.987521
112.526051	3.020377
112.868689	3.086088
113.145615	3.395870
113.321628	3.595351
113.509375	3.884012
113.729977	4.060025
113.905990	4.280627
113.974048	4.480108
114.006904	4.590410
114.105471	4.634999
114.382397	4.691323
114.725035	4.888458
114.955025	5.076204
115.055939	4.933047
115.175628	4.944782
115.276542	4.933047
115.530000	5.144263
115.419698	5.353131
115.661422	5.496288
116.004060	5.782602
116.114362	6.092384
116.367820	6.390432
116.567301	6.599300
116.743313	6.951326
116.799638	6.829290
116.766782	6.542976
116.963916	6.787047
117.207987	6.873880
117.351144	6.575832
117.571746	6.533589
117.705516	6.324721
117.660926	6.026673
117.771227	5.925759
118.036420	5.970349
118.003564	5.716890
118.245288	5.773214
118.609047	5.585468
119.019744	5.409455
119.273202	5.209974
118.930564	4.977637
118.543336	4.867336
118.245288	4.757035
118.400179	4.545820
118.599660	4.390929
118.245288	4.292361
117.926118	4.238384
117.705516	4.336951
117.660926	4.160939
117.449711	4.048291
117.825204	3.851156
117.595215	3.672797
117.318288	3.607086
117.383999	3.353627
117.407468	3.187002
117.649192	2.919463
117.958974	2.412547
117.970708	2.112152
117.947240	1.891549
118.477625	1.424529
118.975154	0.992711
118.587926	0.837820
118.191311	0.894144
118.003564	0.980977
117.848673	0.704051
117.583480	0.215909
117.583480	0.007041
# -b
119.130045	10.009252
118.754551	9.593862
118.146721	9.037662
117.604602	8.643394
117.240843	8.434525
117.562359	9.025928
118.102131	9.420196
118.510480	9.844973
# -b
119.878685	4.989371
119.967865	5.186506
119.967865	5.186506
# -b
120.134490	5.099673
119.979599	5.043349
119.878685	4.989371
# -b
119.791852	-0.049284
119.956131	0.471714
119.956131	0.471714
# -b
104.049282	1.436263
104.037548	1.525443
104.016427	1.546564
103.816946	1.501974
103.870923	1.325962
104.049282	1.436263
# -b
100.207513	6.444409
100.073744	6.676746
# -b
102.216404	6.190951
102.678731	5.925759
103.087080	5.618323
103.495429	4.977637
103.507163	4.193794
103.507163	3.496784
103.760622	2.799774
104.213561	2.055828
104.201827	1.447997
103.805211	1.647478
103.572875	1.403407
103.650320	1.391673
103.507163	1.501974
102.988513	1.802369
102.293850	2.189597
101.608574	2.731716
101.298792	3.374749
100.803609	4.006048
100.693308	4.602144
100.470359	5.120794
100.371792	5.949227
100.207513	6.444409
100.207513	6.444409
# -b
99.909465	9.244184
100.130068	8.500237
100.470359	7.819655
100.625250	7.315085
101.265936	6.930204
102.061513	6.432675
102.216404	6.190951
# -b
106.630801	10.086697
106.609679	9.988130
# -b
106.499378	10.009252
106.478257	9.572740
106.013583	9.943540
106.145006	9.429584
105.903282	9.288773
105.340042	8.784204
104.887102	8.676249
104.842513	9.190206
104.865981	9.692429
104.997404	9.868442
# -b
99.885997	3.130678
100.228635	2.731716
100.604128	2.323367
100.923298	2.091030
101.155635	2.255309
101.399705	1.912671
101.519394	1.736658
101.796321	1.647478
102.094369	1.492587
102.282115	1.203926
102.371295	1.358818
102.669343	1.081891
103.164525	1.025567
103.176260	0.870676
103.065958	0.682929
103.131670	0.560894
102.911067	0.305089
103.042490	0.293354
103.408596	0.492835
103.739500	0.328557
103.838067	0.072752
# -b
101.817442	1.790635
101.697753	1.835225
101.552250	1.968995
101.620308	2.067562
101.840910	2.079296
101.894888	1.879815
101.817442	1.790635
101.817442	1.790635
# -b
102.160080	1.668600
102.303237	1.624010
102.523839	1.614623
102.580163	1.347083
102.371295	1.480853
102.160080	1.668600
102.160080	1.668600
# -b
104.666500	1.171071
104.732211	0.894144
104.544464	1.070157
104.445897	1.213314
104.666500	1.171071
104.666500	1.171071
# -b
109.623016	2.055828
109.745051	2.055828
109.965654	1.835225
109.965654	1.835225
# -b
109.202932	-0.082139
109.026920	0.382534
108.994064	0.816699
109.059775	1.225048
109.336702	1.724924
109.623016	2.055828
109.623016	2.055828
# -b
100.073744	6.676746
99.686516	7.225905
99.212455	7.807920
98.738394	8.258513
98.330045	8.389936
98.440346	9.255918
98.639827	9.964662
98.639827	9.964662
# -b
99.191334	10.009252
99.322756	9.244184
99.909465	9.244184
99.909465	9.244184
# -b
98.384022	8.115356
98.384022	7.840776
98.419225	8.148212
98.384022	8.115356
# -b
93.847590	7.282229
93.680965	7.028771
93.892180	7.181315
93.758410	7.303351
# -b
95.326096	5.606589
95.436397	5.606589
95.525577	5.630057
95.614757	5.630057
95.933926	5.552612
96.210853	5.332009
96.562878	5.263951
96.982962	5.287420
97.534468	5.198240
97.975673	4.933047
98.130564	4.590410
98.395756	4.292361
98.672683	3.982579
99.090420	3.661063
99.644273	3.330159
99.885997	3.130678
# -b
99.963442	-0.147851
99.543359	0.251111
99.355612	0.293354
99.212455	0.849554
98.937875	1.501974
98.604625	2.046440
98.076587	2.299898
97.755070	2.710595
97.557936	2.987521
97.334987	3.297303
96.884395	3.740855
96.354010	4.104615
95.901071	4.491842
95.546699	4.900192
95.370686	5.332009
95.326096	5.606589
95.326096	5.606589
# -b
95.868215	2.809162
95.922192	2.919463
96.342276	2.644883
96.551144	2.377344
96.231974	2.532235
95.868215	2.809162
95.868215	2.809162
# -b
97.302131	1.403407
97.424167	1.513709
97.755070	1.257904
98.041384	0.971590
98.053119	0.694663
97.820782	0.793230
97.534468	1.081891
97.334987	1.370552
97.302131	1.403407
# -b
80.024731	9.812118
80.024731	9.812118
# -b
79.926164	9.746406
80.278189	9.462439
80.048199	9.112761
80.048199	9.112761
# -b
79.893308	6.510121
80.510526	5.958614
81.240392	6.223807
81.791898	7.160194
81.658128	7.732822
81.371814	8.455647
81.195802	8.697371
81.040911	8.894505
80.665417	9.408462
80.179622	9.802730
80.024731	9.812118
# -b
79.186911	10.096085
78.900597	9.617330
78.900597	9.265305
78.391334	9.136229
78.126141	8.849915
78.027574	8.479115
77.795238	8.303103
77.330564	8.105969
76.603045	8.981338
76.337853	9.746406
# -b
80.024731	9.812118
79.926164	9.746406
# -b
80.048199	9.112761
79.869840	8.544827
79.726683	8.148212
79.726683	7.413652
79.893308	6.510121
79.893308	6.510121
# -b
50.832449	10.159449
50.722148	9.403768
50.402978	8.856956
50.072074	8.211576
49.806882	7.880672
49.553424	7.244680
49.168543	6.606341
49.067629	6.341149
48.804783	5.613630
48.142976	4.984678
47.767482	4.266546
47.194854	3.637594
46.819361	3.205777
46.422746	2.917116
46.047252	2.452443
45.507480	2.032359
44.845672	1.743699
44.416202	1.412795
44.007852	1.067810
43.500936	0.570281
43.137177	0.192440
43.137177	0.192440
# -b
36.101365	4.522351
36.300846	4.179713
36.289112	3.637594
36.521448	2.863139
36.742051	2.508767
36.631750	2.520501
36.211666	2.985174
35.969942	3.593005
35.958208	4.388582
35.991064	4.522351
# -b
34.029109	0.237030
34.019722	0.114995
# -b
34.073699	0.237030
33.665350	0.192440
33.203023	0.237030
32.740697	0.147851
32.529482	0.058671
32.419180	0.103261
# -b
5.001106	5.824845
4.592756	6.221460
4.074106	6.364617
3.248020	6.352883
2.795081	6.320027
2.332754	6.275437
1.825838	6.221460
1.274331	6.054835
1.009139	5.747399
0.621911	5.747399
0.192440	5.669954
# -b
5.001106	5.824845
5.186506	5.637098
5.451698	5.404761
5.451698	4.796931
5.761480	4.421437
6.212073	4.212569
6.566445	4.343992
6.787047	4.379194
6.963060	4.498883
7.249374	4.599797
7.932303	4.498883
8.242085	4.864989
8.396976	4.742954
# -b
9.232449	-0.194787
9.420196	0.147851
9.840280	0.136116
9.476520	0.314476
9.342751	0.603137
9.521110	0.880063
9.575087	1.023220
9.342751	1.290759
9.553966	1.755433
9.685389	2.231840
9.762834	2.795081
9.884870	3.238632
9.631411	3.560149
9.607943	3.769017
9.575087	4.045944
9.342751	3.947377
8.892158	4.266546
8.725533	4.543473
8.439219	4.566941
8.396976	4.742954
8.396976	4.742954
# -b
8.605844	3.813607
8.814713	3.703306
8.793591	3.337200
8.418098	3.393524
8.582376	3.747896
8.605844	3.813607
# -b
6.488999	0.314476
6.444409	0.082139
6.632156	0.302742
6.488999	0.314476
# -b
-14.029380	9.971702
-14.437730	10.311994
-14.491707	10.659325
-14.670066	10.746158
-14.747512	10.952680
-14.968114	10.746158
-15.054947	11.051247
-15.275550	11.095836
-15.352995	11.431434
-15.430441	11.703667
-15.043213	11.844477
-15.043213	11.919576
-15.672165	11.736522
-15.892767	11.877333
-16.256527	11.985287
-16.432540	12.191808
-16.718853	12.548527
-16.697732	13.013201
-16.676610	13.391041
-16.444274	13.261965
-16.378562	13.358186
-16.500598	13.691436
-16.763443	14.186618
-17.183527	14.679454
-17.150671	14.841385
-16.521719	15.686246
-16.399684	15.942051
-16.333972	16.939456
-15.991335	18.122261
-16.101636	19.016405
-16.444274	19.413020
-16.345707	19.528015
-16.202550	19.934018
# -b
-15.881033	11.095836
-16.092248	10.943292
-15.881033	11.095836
# -b
-24.989100	17.141284
-25.275414	16.951190
-24.967979	17.035676
-24.989100	17.141284
# -b
-23.930678	16.556922
-24.249847	16.610899
-24.282703	16.472436
-24.029245	16.535800
-23.930678	16.556922
# -b
-22.893377	16.887826
-22.926232	16.632021
-22.883989	16.866704
-22.893377	16.887826
# -b
-22.872255	16.122757
-22.639918	15.984294
-22.883989	15.972560
-22.872255	16.122757
# -b
-23.698341	15.247388
-23.721809	14.883628
-23.390906	15.000970
-23.698341	15.247388
-23.698341	15.247388
# -b
-24.339027	14.916484
-24.458716	14.820264
-24.273316	14.829651
-24.339027	14.916484
# -b
-70.060069	18.385106
-69.532031	18.439084
-68.924201	18.385106
-68.527586	18.354598
-68.506464	18.744172
-68.825634	19.004671
-69.201127	19.058648
-69.597743	19.161909
-69.233983	19.255782
-69.839467	19.464651
-69.949768	19.643010
# -b
-66.046981	18.502448
-65.760667	18.385106
-65.981270	18.007266
-66.621956	17.995532
-67.203971	18.007266
-67.248561	18.439084
-66.697054	18.532957
-66.046981	18.502448
-66.046981	18.502448
# -b
-64.934581	18.406228
-64.934581	18.312355
-64.934581	18.406228
# -b
-64.845401	17.765542
-64.735100	17.786663
-64.845401	17.765542
# -b
-62.409387	9.896604
-62.597133	10.222814
-62.871713	10.365971
-62.716822	10.551371
-62.353063	10.527902
-61.979916	10.680447
-62.287351	10.746158
-62.618255	10.713302
-63.125171	10.757892
-63.831569	10.692181
-64.228184	10.671059
-64.139004	10.572492
-63.721267	10.539637
-64.183594	10.473925
-64.547353	10.246282
-65.274872	10.147715
-65.540065	10.168837
-66.025860	10.464538
-66.046981	10.518515
-66.366151	10.671059
-67.293150	10.572492
-67.889247	10.485659
-68.264740	10.800135
-68.241272	10.889315
-68.560441	11.302358
-68.992259	11.431434
-69.189393	11.508879
-69.266839	11.518267
-69.487441	11.530001
-69.630598	11.595712
-69.729165	11.757644
-69.940381	12.245786
-69.940381	12.245786
# -b
-70.017826	11.637955
-69.818345	11.551123
-69.982624	11.431434
# -b
-69.046236	12.299763
-69.111948	12.288029
-68.804512	12.093241
-69.046236	12.299763
-69.046236	12.299763
# -b
-68.375041	12.288029
-68.318717	12.180074
-68.220150	12.224664
-68.375041	12.288029
# -b
-63.897280	11.170935
-63.897280	10.943292
-64.162472	10.943292
-64.293895	11.095836
-63.974726	11.126345
-63.897280	11.170935
# -b
-61.548098	12.180074
-61.702989	11.985287
-61.548098	12.180074
# -b
-61.031794	13.304208
-61.074037	13.067178
-61.031794	13.304208
-61.031794	13.304208
# -b
-60.921493	14.036421
-60.998939	13.736026
-60.853435	13.841634
-60.921493	14.036421
# -b
-61.196073	14.904750
-60.930880	14.627823
-60.998939	14.433036
-61.184339	14.754552
-61.196073	14.904750
# -b
-61.318108	15.620535
-61.372085	15.355342
-61.207807	15.343608
-61.318108	15.620535
-61.318108	15.620535
# -b
-61.416675	16.505291
-61.548098	16.345707
-61.803903	16.186122
-61.583301	16.186122
-61.252397	16.282342
-61.416675	16.505291
-61.416675	16.505291
# -b
-61.825025	17.153018
-61.869615	17.002821
-61.702989	17.087307
-61.825025	17.153018
# -b
-62.784880	17.427598
-62.794268	17.289134
-62.784880	17.427598
-62.784880	17.427598
# -b
-60.513144	11.344601
-60.722012	11.224912
-60.590589	11.248381
-60.513144	11.344601
# -b
-60.942615	10.832991
-61.693602	10.671059
-61.759313	10.093738
-61.031794	10.159449
-60.987204	10.647591
-60.942615	10.832991
-60.942615	10.832991
# -b
-74.955567	20.006769
-75.781653	19.945752
-76.598352	19.976261
-77.337605	19.861266
-77.656774	19.840144
# -b
-77.149858	18.469592
-76.908134	18.375719
-76.422339	18.248990
-76.466929	17.892271
-77.095881	17.892271
-77.469028	17.871150
-78.020534	18.155117
-78.306848	18.427349
-77.900845	18.565813
-77.447906	18.502448
-77.149858	18.469592
# -b
-73.047590	18.962428
-72.862190	18.732438
-73.324517	18.941306
-73.047590	18.962428
# -b
-71.803768	19.797901
-72.364661	19.758005
-73.202481	19.945752
-73.258805	19.652397
-72.794132	19.382511
-72.761276	18.995284
-72.453841	18.575200
-73.258805	18.481327
-73.819699	18.584587
-74.427529	18.439084
-73.908879	18.058896
-73.378494	18.260724
-72.784745	18.143382
-72.320071	18.270111
-71.768565	18.049509
-71.616021	17.765542
-71.252261	17.943901
-70.876768	18.363985
-70.524742	18.206747
-70.060069	18.385106
# -b
-69.949768	19.643010
-70.667899	19.830757
-71.306239	19.873000
-71.803768	19.797901
-71.803768	19.797901
# -b
-71.306239	11.823355
-71.195937	12.147219
-71.362563	12.374862
-71.693466	12.503938
-71.911722	12.365474
-72.066613	12.212930
-72.287216	11.877333
-72.728421	11.649690
-72.960757	11.518267
-73.235337	11.365723
-73.753988	11.278890
-74.007446	11.323479
-74.371205	10.997269
-74.800676	10.985535
-75.187904	10.877581
-75.629109	10.518515
-75.671352	10.016292
-75.671352	10.016292
# -b
-69.940381	12.245786
-70.280672	11.886720
-70.017826	11.637955
-70.017826	11.637955
# -b
-69.982624	11.431434
-70.623310	11.278890
-71.350828	10.952680
-71.461130	10.527902
-71.317973	10.114859
# -b
-72.012636	9.875482
-71.714588	10.387092
-71.550309	10.692181
-71.625408	11.018391
-71.890601	11.530001
-71.493985	11.670811
-71.306239	11.823355
-71.306239	11.823355
# -b
-87.492360	20.018504
-87.546338	19.643010
-87.602662	19.361390
-87.689495	18.859167
-87.832652	18.291233
-87.987543	18.206747
-88.086110	18.532957
-88.064988	18.816924
-88.395892	18.575200
-88.285591	18.396841
-88.264469	17.774929
-88.318446	16.845583
-88.560170	16.387950
-88.923930	15.909195
-88.804241	15.812975
-88.517927	15.834097
-88.616494	15.834097
-88.339568	15.728489
# -b
-88.285591	15.728489
-88.020398	15.782466
-87.337469	15.791854
-86.544239	15.845831
-85.992733	15.993681
-85.539794	15.876340
-85.000022	15.942051
-84.460249	15.834097
-84.096490	15.632269
-83.699875	15.355342
-83.303260	15.076069
-83.268057	14.369671
-83.577839	13.046056
-83.655285	12.482816
-83.699875	11.832743
-83.864153	11.344601
-83.655285	10.769626
-83.235202	10.114859
-83.235202	10.114859
# -b
-84.791153	9.938847
-85.154913	10.159449
-85.176034	10.016292
# -b
-85.694685	9.962315
-85.894166	10.527902
-85.804986	10.856459
-85.793252	11.051247
-86.079566	11.464290
-86.696783	12.060386
-87.248290	12.560262
-87.623783	12.938102
-87.403181	12.959224
-87.501748	13.238497
-87.668373	13.400429
-87.975808	13.238497
-88.848831	13.261965
-89.585737	13.520117
-89.806340	13.562360
# -b
-85.551528	11.248381
-85.816720	11.595712
-85.849576	12.158953
-85.396637	11.865598
-85.077467	11.595712
-84.856865	11.126345
-84.856865	11.126345
# -b
-96.457271	20.002076
-96.325848	19.720456
-96.170957	19.377818
-96.138101	19.220580
-96.070043	19.199458
-95.905764	19.032833
-95.739139	18.863861
-95.375380	18.706623
-94.999886	18.647952
-94.999886	18.647952
# -b
-100.045582	16.944150
-99.681822	16.775178
-99.273473	16.648448
-98.829921	16.488864
-98.632787	16.488864
-98.355860	16.265914
-97.992101	16.073474
-97.780886	16.000722
-97.473450	15.892767
-97.065101	15.862259
-96.865620	15.787160
-96.600428	15.700327
-96.192078	15.615841
-95.882296	15.744917
-95.518537	15.862259
-95.143043	16.115717
-95.044476	16.148573
# -b
-94.999886	18.647952
-94.725306	18.375719
-94.063499	18.312355
-93.312512	18.523570
-92.718762	18.669073
-91.967775	18.711316
-91.791762	18.502448
-91.296580	18.690195
-91.075978	19.131400
-90.745074	19.746271
-90.634773	19.891775
# -b
-89.806340	13.562360
-90.435292	13.895611
-91.031388	13.940201
-91.845740	14.303960
-92.244702	14.594968
-92.695294	14.970461
-93.202210	15.460950
-93.765451	15.888074
-94.370934	16.132145
-94.922440	16.195509
-94.999886	16.186122
# -b
-105.356469	20.044319
-105.279024	19.753311
-104.924652	19.450570
-104.614870	19.178337
-104.197133	19.072729
-103.899085	18.833352
-103.601037	18.654992
-103.565834	18.528263
-103.434411	18.413268
-103.180953	18.244296
-102.936882	18.171544
-102.749136	18.087058
-102.408845	17.990838
-101.965293	17.896965
-101.702447	17.842987
-101.479498	17.643506
-101.336341	17.516777
-100.951460	17.326684
-100.829424	17.167099
-100.641678	17.115469
-100.355364	17.019248
-100.045582	16.944150
# -b
-113.150309	18.150423
-113.150309	18.129301
-113.150309	18.150423
# -b
-155.752407	20.044319
-155.477827	19.950445
-155.189167	19.826063
-155.069478	19.659438
-154.923974	19.544443
-154.780817	19.323840
-154.959177	19.157215
-155.376913	19.051608
-155.520070	18.842739
-155.818118	18.978856
-155.940154	19.492813
-155.829853	19.919937
-155.829853	19.919937
# -b
166.489178	19.366083
166.500912	19.323840
166.500912	19.323840
166.489178	19.366083
# -b
166.888140	11.415006
167.019562	11.447862
166.965585	11.316439
166.754370	11.154507
166.721514	11.361029
166.888140	11.415006
166.888140	11.415006
# -b
145.360621	20.013810
145.292563	19.992688
145.292563	19.992688
# -b
145.888659	18.138689
145.900393	18.087058
145.855803	18.096446
145.879272	18.129301
145.888659	18.138689
# -b
145.790092	15.017398
145.768970	14.975155
145.757236	15.050254
145.790092	15.017398
# -b
144.952272	13.513077
144.907682	13.405122
144.806768	13.254925
144.818502	13.437978
144.952272	13.513077
144.952272	13.513077
# -b
119.946743	11.891414
120.045311	11.741216
120.000721	11.696626
# -b
119.967865	12.227011
120.176733	12.163646
120.200202	12.032224
120.012455	12.086201
# -b
120.376214	13.416856
120.542840	13.480221
120.927721	13.480221
121.347804	13.287780
121.514429	12.963917
121.556672	12.574343
121.392394	12.292722
